26.6 0.0356505 0.0356527 0.0356606 0.0356732 0.0356905 0.0357118 0.0357364 0.0357637 0.0357927 0.0358225 0.0358523 0.0358813 0.0359083 0.0359328 0.0359538 0.035971 0.0359836 0.0359913 0.035994 
26.8 0.0357539 0.035756 0.0357635 0.0357755 0.0357921 0.0358124 0.0358359 0.0358619 0.0358896 0.0359181 0.0359466 0.0359743 0.0360002 0.0360235 0.0360435 0.03606 0.036072 0.0360795 0.036082 
27 0.035852 0.0358539 0.035861 0.0358725 0.0358883 0.0359078 0.0359302 0.0359551 0.0359816 0.0360089 0.0360361 0.0360625 0.0360873 0.0361096 0.0361289 0.0361445 0.036156 0.0361631 0.0361655 
27.2 0.035945 0.0359468 0.0359535 0.0359648 0.0359797 0.0359983 0.0360199 0.0360436 0.0360689 0.036095 0.036121 0.0361463 0.0361699 0.0361912 0.0362097 0.0362247 0.0362356 0.0362424 0.0362446 
27.4 0.0360332 0.0360349 0.0360414 0.0360521 0.0360663 0.0360842 0.0361048 0.0361275 0.0361517 0.0361767 0.0362015 0.0362257 0.0362482 0.0362687 0.0362864 0.0363007 0.0363113 0.0363177 0.03632 
27.6 0.036117 0.0361187 0.0361249 0.036135 0.0361488 0.0361658 0.0361855 0.0362073 0.0362305 0.0362542 0.0362781 0.0363012 0.0363228 0.0363423 0.0363592 0.0363729 0.0363829 0.0363892 0.0363913 
27.8 0.0361966 0.0361982 0.0362041 0.0362138 0.036227 0.0362433 0.0362621 0.0362829 0.0363052 0.0363279 0.0363507 0.0363728 0.0363936 0.0364122 0.0364284 0.0364415 0.0364512 0.0364571 0.0364591 
28 0.0362724 0.0362738 0.0362795 0.0362888 0.0363014 0.0363171 0.036335 0.0363549 0.0363761 0.036398 0.0364198 0.0364409 0.0364608 0.0364788 0.0364943 0.0365067 0.036516 0.0365217 0.0365236 
28.2 0.0363444 0.0363458 0.0363513 0.0363601 0.0363721 0.036387 0.0364043 0.0364234 0.0364439 0.0364648 0.0364857 0.0365059 0.0365248 0.036542 0.0365568 0.0365688 0.0365776 0.0365831 0.0365849 
28.4 0.0364128 0.0364141 0.0364195 0.0364278 0.0364395 0.0364537 0.0364702 0.0364885 0.036508 0.036528 0.0365481 0.0365675 0.0365857 0.0366021 0.0366163 0.0366278 0.0366363 0.0366415 0.0366432 
28.6 0.0364781 0.0364791 0.0364842 0.0364923 0.0365034 0.0365172 0.036533 0.0365506 0.0365692 0.0365883 0.0366076 0.0366261 0.0366436 0.0366594 0.0366728 0.036684 0.0366921 0.036697 0.0366988 
28.8 0.0365399 0.0365411 0.0365459 0.0365538 0.0365643 0.0365775 0.0365927 0.0366094 0.0366274 0.0366457 0.0366641 0.0366819 0.0366987 0.0367138 0.0367269 0.0367373 0.0367452 0.03675 0.0367514 
29 0.0365989 0.0366002 0.0366047 0.0366122 0.0366224 0.0366348 0.0366494 0.0366656 0.0366826 0.0367003 0.036718 0.0367351 0.0367513 0.0367657 0.0367781 0.0367883 0.0367958 0.0368004 0.0368019 
29.2 0.0366551 0.0366562 0.0366606 0.0366676 0.0366775 0.0366896 0.0367035 0.0367189 0.0367356 0.0367524 0.0367694 0.0367858 0.0368011 0.036815 0.036827 0.0368367 0.0368439 0.0368482 0.0368498 
29.4 0.0367089 0.0367097 0.036714 0.0367209 0.0367302 0.0367418 0.036755 0.03677 0.0367856 0.0368019 0.0368182 0.0368339 0.0368487 0.036862 0.0368736 0.0368827 0.0368897 0.0368941 0.0368954 
29.6 0.0367598 0.0367608 0.0367647 0.0367714 0.0367803 0.0367915 0.0368044 0.0368186 0.0368336 0.0368491 0.0368649 0.0368799 0.0368941 0.0369069 0.0369178 0.0369269 0.0369335 0.0369375 0.036939 
29.8 0.0368085 0.0368093 0.0368131 0.0368196 0.0368282 0.0368388 0.0368512 0.0368648 0.0368792 0.0368944 0.0369093 0.0369238 0.0369374 0.0369496 0.0369602 0.0369688 0.0369752 0.036979 0.0369803 
30 0.036855 0.0368555 0.0368594 0.0368654 0.0368736 0.036884 0.0368957 0.036909 0.0369228 0.0369372 0.0369516 0.0369655 0.0369786 0.0369903 0.0370005 0.0370089 0.037015 0.0370188 0.03702 
